,sy_pnum,pl_orbper,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_imppar,st_teff,st_mass,st_met,st_logg
1510,0.0,6.735110000000001,0.09452542372881356,181.334406779661,870.4745762711865,88.19898305084745,0.40110169491525427,5334.969830508475,1.147966101694915,-0.04366101694915254,4.4447457627118645
1511,0.0,6.73572,0.08498050847457626,431.10118644067796,860.0508474576271,88.02557627118644,0.35,5740.0,0.8971186440677967,0.02938983050847458,4.4025423728813555
1512,0.0,15.1563,0.1560457627118644,50.44711864406779,702.7966101694915,88.68384745762711,0.42910169491525424,5305.431355932204,0.9210169491525424,-0.05503389830508475,4.341016949152542
1513,0.0,13.267729999999998,0.15426610169491528,49.36322033898305,776.3389830508474,88.68249152542373,0.4376440677966102,5170.6606779661015,0.8959322033898305,-0.05244067796610169,4.400169491525423
1514,0.0,7.14238,0.10662711864406779,172.79372881355934,805.4915254237288,88.2793559322034,0.41605084745762705,5154.773389830509,1.1227118644067797,-0.06935593220338984,4.444067796610169
1515,0.0,2.6532299999999998,0.12356016949152543,137.66271186440676,792.6440677966102,71.001,0.5957627118644069,4621.0,0.6994915254237289,-0.78,2.17
1516,0.0,2.653275,0.07457627118644068,450.3637288135593,1304.6949152542372,85.29486440677967,0.5339322033898305,5427.307627118645,1.0844067796610168,-0.06515254237288136,4.2916949152542365
1517,0.0,40.938,0.11445677966101696,27.533389830508476,505.1186440677966,89.21993220338985,0.4228305084745763,5095.18,0.8661016949152541,-0.09815254237288135,4.460847457627119
1518,0.0,29.435233,0.08430254237288135,421.57067796610164,919.6271186440678,89.32600000000001,0.5434406779661016,5785.0,0.7774576271186442,0.01,4.21
1519,0.0,10.228,0.11591610169491523,36.46305084745763,678.4237288135594,88.11038983050847,0.17,4081.0,0.6662711864406778,-0.15293220338983055,4.7016949152542376
1520,0.0,10.226569999999999,0.1484694915254237,65.47288135593222,809.8983050847457,88.2236779661017,0.4625084745762712,5105.227966101694,0.8733898305084746,-0.09477966101694914,4.3698305084745765
1521,0.0,3.91764,0.08447457627118644,392.21966101694915,1284.4915254237287,86.48218644067796,0.5366779661016948,4995.193220338983,0.8972881355932204,-0.05408474576271186,4.454576271186441
1522,0.0,6.4063,0.08961016949152542,195.3327118644068,888.4745762711865,88.0896779661017,0.40040677966101695,5257.504576271186,0.8937288135593221,-0.02913559322033898,4.432033898305085
1523,0.0,31.9761,0.10823644067796609,29.725423728813563,504.2542372881356,88.81810169491526,0.45616949152542363,4712.427627118644,0.767457627118644,-0.0726271186440678,4.475084745762711
1524,2.0,0.571292,0.0,281.89728813559327,2333.0,86.4,0.18,5470.0,0.94,-0.025,4.53
1525,2.0,0.571336,0.05818644067796609,635.5891525423727,1352.5762711864406,85.17781355932205,0.48,4895.7167796610165,0.7833898305084745,-0.02408474576271187,4.557457627118644
1526,2.0,0.571285,0.06093220338983051,622.375593220339,1375.457627118644,85.30649152542374,0.41990169491525425,4880.296779661016,0.8035593220338985,-0.007949152542372882,4.56271186440678
1527,2.0,0.571331,0.08140423728813562,429.2006779661017,2119.0,87.80805084745765,0.42,5617.0,0.97,0.13,4.45
1528,2.0,0.571336,0.05669237288135593,4293.0,2063.0,80.2,0.47,5496.0,0.92,0.06,4.42
1529,2.0,0.571308,0.0,287.37237288135594,944.0338983050848,80.2,0.6000000000000001,5590.0,0.93,0.025,4.56
